"city","state_name","id"
"Woodbury","Tennessee","1840016243"
"Plymouth","North Carolina","1840016242"
"Creswell","North Carolina","1840016241"
"Centerville","Tennessee","1840016240"
"Columbia","North Carolina","1840016239"
"Egypt","Arkansas","1840016238"
"Cash","Arkansas","1840016237"
"Gadsden","Tennessee","1840016236"
"Maury City","Tennessee","1840016235"
"Valdese","North Carolina","1840016234"
"Glen Alpine","North Carolina","1840016233"
"Drexel","North Carolina","1840016232"
"Connelly Springs","North Carolina","1840016231"
"Hildebran","North Carolina","1840016230"
"Victoria","Arkansas","1840016229"
"Etowah","Arkansas","1840016228"
"Dyess","Arkansas","1840016227"
"Dell","Arkansas","1840016226"
"Marie","Arkansas","1840016225"
"Wallburg","North Carolina","1840016224"
"Denton","North Carolina","1840016223"
"Pittman Center","Tennessee","1840016222"
"Oliver Springs","Tennessee","1840016221"
"Taylorsville","North Carolina","1840016220"
"Nolensville","Tennessee","1840016219"
"Thompson's Station","Tennessee","1840016218"
"Troutman","North Carolina","1840016217"
"Harmony","North Carolina","1840016216"
"Mooresville","North Carolina","1840016215"
"Love Valley","North Carolina","1840016214"
"Cooleemee","North Carolina","1840016213"
"Mocksville","North Carolina","1840016212"
"Marshall","North Carolina","1840016211"
"Mars Hill","North Carolina","1840016210"
"Hot Springs","North Carolina","1840016209"
"Parmele","North Carolina","1840016208"
"Oak City","North Carolina","1840016207"
"Williamston","North Carolina","1840016206"
"Hassell","North Carolina","1840016205"
"Hamilton","North Carolina","1840016204"
"Everetts","North Carolina","1840016203"
"Jamesville","North Carolina","1840016202"
"Zebulon","North Carolina","1840016201"
"Wendell","North Carolina","1840016200"
"Wake Forest","North Carolina","1840016199"
"Garner","North Carolina","1840016198"
"Fuquay-Varina","North Carolina","1840016197"
"Cary","North Carolina","1840016196"
"Morrisville","North Carolina","1840016195"
"Knightdale","North Carolina","1840016194"
"Holly Springs","North Carolina","1840016193"
"Doyle","Tennessee","1840016192"
"Pindall","Arkansas","1840016191"
"Gilbert","Arkansas","1840016190"
"Granite Falls","North Carolina","1840016189"
"Gamewell","North Carolina","1840016188"
"Hudson","North Carolina","1840016187"
"Western Grove","Arkansas","1840016186"
"Dowelltown","Tennessee","1840016185"
"Liberty","Tennessee","1840016184"
"Trezevant","Tennessee","1840016183"
"Clarksburg","Tennessee","1840016182"
"McLemoresville","Tennessee","1840016181"
"Huntingdon","Tennessee","1840016180"
"Hollow Rock","Tennessee","1840016179"
"Pinetops","North Carolina","1840016178"
"Tarboro","North Carolina","1840016177"
"Conetoe","North Carolina","1840016176"
"Macclesfield","North Carolina","1840016175"
"Leggett","North Carolina","1840016174"
"Pleasant Hill","Tennessee","1840016173"
"Parrottsville","Tennessee","1840016172"
"Farragut","Tennessee","1840016171"
"New Market","Tennessee","1840016170"
"White Pine","Tennessee","1840016169"
"Dandridge","Tennessee","1840016168"
"Nashville","North Carolina","1840016167"
"Whitakers","North Carolina","1840016166"
"Dortches","North Carolina","1840016165"
"Castalia","North Carolina","1840016164"
"Momeyer","North Carolina","1840016163"
"Middlesex","North Carolina","1840016162"
"Newbern","Tennessee","1840016161"
"Trimble","Tennessee","1840016160"
"Gibson","Tennessee","1840016159"
"Duck","North Carolina","1840016158"
"Manteo","North Carolina","1840016156"
"Kitty Hawk","North Carolina","1840016155"
"Kill Devil Hills","North Carolina","1840016154"
"Goshen","Arkansas","1840016153"
"Chapel Hill","North Carolina","1840016152"
"Hillsborough","North Carolina","1840016151"
"Windsor","North Carolina","1840016150"
"Colerain","North Carolina","1840016149"
"Lewiston Woodville","North Carolina","1840016148"
"Kelford","North Carolina","1840016147"
"Ossipee","North Carolina","1840016146"
"Swepsonville","North Carolina","1840016145"
"Green Level","North Carolina","1840016144"
"Elon","North Carolina","1840016143"
"Pleasant Garden","North Carolina","1840016142"
"Oak Ridge","North Carolina","1840016141"
"Whitsett","North Carolina","1840016140"
"Summerfield","North Carolina","1840016139"
"Stokesdale","North Carolina","1840016138"
"Gibsonville","North Carolina","1840016137"
"Jamestown","North Carolina","1840016136"
"Strawberry","Arkansas","1840016135"
"Minturn","Arkansas","1840016134"
"Lynn","Arkansas","1840016133"
"Imboden","Arkansas","1840016132"
"Unicoi","Tennessee","1840016131"
"Erwin","Tennessee","1840016130"
"Pineville","Arkansas","1840016129"
"Guion","Arkansas","1840016128"
"Franklin","Arkansas","1840016127"
"Mount Pleasant","Arkansas","1840016126"
"Walkertown","North Carolina","1840016125"
"Lewisville","North Carolina","1840016124"
"Kernersville","North Carolina","1840016123"
"Oak Grove Heights","Arkansas","1840016122"
"Delaplaine","Arkansas","1840016121"
"Lafe","Arkansas","1840016120"
"Youngsville","North Carolina","1840016119"
"Franklinton","North Carolina","1840016118"
"Centerville","North Carolina","1840016117"
"Louisburg","North Carolina","1840016116"
"Newland","North Carolina","1840016115"
"Elk Park","North Carolina","1840016114"
"Crossnore","North Carolina","1840016113"
"Yadkinville","North Carolina","1840016112"
"East Bend","North Carolina","1840016111"
"Jonesville","North Carolina","1840016110"
"Rocky Top","Tennessee","1840016109"
"Monterey","Tennessee","1840016108"
"Hindsville","Arkansas","1840016107"
"White Bluff","Tennessee","1840016106"
"Vanleer","Tennessee","1840016105"
"Charlotte","Tennessee","1840016104"
"Edenton","North Carolina","1840016103"
"Tennessee Ridge","Tennessee","1840016102"
"Oakdale","Tennessee","1840016101"
"Winfall","North Carolina","1840016100"
"Greeneville","Tennessee","1840016099"
"Mosheim","Tennessee","1840016098"
"Gordonsville","Tennessee","1840016097"
"Carthage","Tennessee","1840016096"
"Luttrell","Tennessee","1840016095"
"North Wilkesboro","North Carolina","1840016094"
"Wilkesboro","North Carolina","1840016093"
"Jonesborough","Tennessee","1840016092"
"Pegram","Tennessee","1840016091"
"Kingston Springs","Tennessee","1840016090"
"Nimmons","Arkansas","1840016089"
"Success","Arkansas","1840016088"
"Datto","Arkansas","1840016087"
"McDougal","Arkansas","1840016086"
"Omaha","Arkansas","1840016085"
"Zinc","Arkansas","1840016084"
"Valley Springs","Arkansas","1840016083"
"Everton","Arkansas","1840016082"
"Lead Hill","Arkansas","1840016081"
"O'Kean","Arkansas","1840016080"
"Maynard","Arkansas","1840016079"
"Williford","Arkansas","1840016078"
"Viola","Arkansas","1840016076"
"Gateway","Arkansas","1840016075"
"Garfield","Arkansas","1840016074"
"Cottage Grove","Tennessee","1840016073"
"Tiptonville","Tennessee","1840016072"
"Gleason","Tennessee","1840016071"
"Dresden","Tennessee","1840016070"
"Obion","Tennessee","1840016069"
"Troy","Tennessee","1840016068"
"Kenton","Tennessee","1840016067"
"Hornbeak","Tennessee","1840016066"
"Weldon","North Carolina","1840016065"
"Halifax","North Carolina","1840016064"
"Enfield","North Carolina","1840016063"
"Littleton","North Carolina","1840016062"
"Hobgood","North Carolina","1840016061"
"Gainesboro","Tennessee","1840016060"
"Livingston","Tennessee","1840016059"
"Yanceyville","North Carolina","1840016058"
"Milton","North Carolina","1840016057"
"Wentworth","North Carolina","1840016056"
"Stoneville","North Carolina","1840016055"
"Mayodan","North Carolina","1840016054"
"Madison","North Carolina","1840016053"
"Stovall","North Carolina","1840016052"
"Stem","North Carolina","1840016051"
"Middleburg","North Carolina","1840016050"
"Kittrell","North Carolina","1840016049"
"Winton","North Carolina","1840016048"
"Harrellsville","North Carolina","1840016047"
"Como","North Carolina","1840016046"
"Murfreesboro","North Carolina","1840016045"
"Woodland","North Carolina","1840016044"
"Gaston","North Carolina","1840016043"
"Garysburg","North Carolina","1840016042"
"Conway","North Carolina","1840016041"
"Lasker","North Carolina","1840016040"
"Jackson","North Carolina","1840016039"
"Norlina","North Carolina","1840016038"
"Warrenton","North Carolina","1840016037"
"Macon","North Carolina","1840016036"
"Walnut Cove","North Carolina","1840016035"
"Danbury","North Carolina","1840016034"
"Gatesville","North Carolina","1840016033"
"Pilot Mountain","North Carolina","1840016032"
"Elkin","North Carolina","1840016031"
"Dobson","North Carolina","1840016030"
"West Jefferson","North Carolina","1840016029"
"Lansing","North Carolina","1840016028"
"Jefferson","North Carolina","1840016027"
"Surgoinsville","Tennessee","1840016026"
"Mount Carmel","Tennessee","1840016025"
"Caryville","Tennessee","1840016024"
"Jacksboro","Tennessee","1840016023"
"New Tazewell","Tennessee","1840016022"
"Tazewell","Tennessee","1840016021"
"Cumberland Gap","Tennessee","1840016020"
"Oneida","Tennessee","1840016019"
"Winfield","Tennessee","1840016018"
"Huntsville","Tennessee","1840016017"
"Mountain City","Tennessee","1840016016"
"Westmoreland","Tennessee","1840016015"
"Greenbrier","Tennessee","1840016014"
"Coopertown","Tennessee","1840016013"
"Cumberland City","Tennessee","1840016012"
"Awendaw","South Carolina","1840016011"
"Marathon","Florida","1840016010"
"West Miami","Florida","1840016009"
"Sweetwater","Florida","1840016008"
"Sunny Isles Beach","Florida","1840016007"
"South Miami","Florida","1840016006"
"Bay Harbor Islands","Florida","1840016005"
"Wilton Manors","Florida","1840016004"
"Weston","Florida","1840016003"
"West Park","Florida","1840016002"
"Tamarac","Florida","1840016001"
"Sunrise","Florida","1840016000"
"Margate","Florida","1840015999"
"Lighthouse Point","Florida","1840015998"
"Sanibel","Florida","1840015996"
"Highland Beach","Florida","1840015995"
"Haverhill","Florida","1840015994"
"West Palm Beach","Florida","1840015993"
"South Bay","Florida","1840015992"
"Briny Breezes","Florida","1840015991"
"Stuart","Florida","1840015990"
"Venice","Florida","1840015989"
"Sarasota","Florida","1840015988"
"Wauchula","Florida","1840015987"
"Sebring","Florida","1840015986"
"Vero Beach","Florida","1840015985"
"Sebastian","Florida","1840015984"
"Temple Terrace","Florida","1840015983"
"Tampa","Florida","1840015982"
"Treasure Island","Florida","1840015981"
"Tarpon Springs","Florida","1840015980"
"South Pasadena","Florida","1840015979"
"Seminole","Florida","1840015978"
"St. Petersburg","Florida","1840015977"
"St. Pete Beach","Florida","1840015976"
"Safety Harbor","Florida","1840015975"
"Belleair","Florida","1840015973"
"Madeira Beach","Florida","1840015972"
"St. Cloud","Florida","1840015971"
"Winter Haven","Florida","1840015970"
"San Antonio","Florida","1840015969"
"Zephyrhills","Florida","1840015968"
"Winter Park","Florida","1840015966"
"Winter Garden","Florida","1840015965"
"Maitland","Florida","1840015964"
"West Melbourne","Florida","1840015963"
"Titusville","Florida","1840015962"
"Satellite Beach","Florida","1840015961"
"Melbourne","Florida","1840015960"
"Winter Springs","Florida","1840015959"
"Sanford","Florida","1840015958"
"Longwood","Florida","1840015957"
"Wildwood","Florida","1840015956"
"Webster","Florida","1840015955"
"Umatilla","Florida","1840015954"
"Tavares","Florida","1840015953"
"Astatula","Florida","1840015952"
"Mascotte","Florida","1840015951"
"South Daytona","Florida","1840015950"
"Williston","Florida","1840015949"
"Bronson","Florida","1840015948"
"Beverly Beach","Florida","1840015947"
"Thibodaux","Louisiana","1840015946"
"Trenton","Florida","1840015945"
"Bell","Florida","1840015944"
"Waldo","Florida","1840015943"
"Berwick","Louisiana","1840015942"
"Baldwin","Louisiana","1840015941"
"Starke","Florida","1840015940"
"Brooker","Florida","1840015939"
"Wewahitchka","Florida","1840015938"
"Westwego","Louisiana","1840015937"
"St. Augustine Beach","Florida","1840015936"
"St. Augustine","Florida","1840015935"
"Sopchoppy","Florida","1840015934"
"St. Marks","Florida","1840015933"
"Scott","Louisiana","1840015932"
"Youngsville","Louisiana","1840015931"
"Branford","Florida","1840015930"
"Live Oak","Florida","1840015929"
"Westlake","Louisiana","1840015928"
"Sulphur","Louisiana","1840015927"
"St. Gabriel","Louisiana","1840015926"
"Henderson","Louisiana","1840015925"
"St. Martinville","Louisiana","1840015924"
"Springfield","Florida","1840015923"
"Lynn Haven","Florida","1840015922"
"Macclenny","Florida","1840015921"
"Baldwin","Florida","1840015920"
"Altha","Florida","1840015919"
"Waveland","Mississippi","1840015918"
"Madison","Florida","1840015917"
"Brusly","Louisiana","1840015916"
"Addis","Louisiana","1840015915"
"Long Beach","Mississippi","1840015914"
"Tallahassee","Florida","1840015913"
"Havana","Florida","1840015912"
"Slidell","Louisiana","1840015911"
"Abita Springs","Louisiana","1840015910"
"Mandeville","Louisiana","1840015909"
"Zachary","Louisiana","1840015908"
"Callahan","Florida","1840015907"
"Vernon","Florida","1840015906"
"Arnaudville","Louisiana","1840015905"
"Wiggins","Mississippi","1840015904"
"Valparaiso","Florida","1840015903"
"Mary Esther","Florida","1840015902"
"Lucedale","Mississippi","1840015901"
"Campbellton","Florida","1840015900"
"Bascom","Florida","1840015899"
"Alford","Florida","1840015898"
"Marianna","Florida","1840015897"
"Ville Platte","Louisiana","1840015896"
"Basile","Louisiana","1840015895"
"Valdosta","Georgia","1840015894"
"Thomasville","Georgia","1840015893"
"Meigs","Georgia","1840015892"
"Whigham","Georgia","1840015891"
"Brinson","Georgia","1840015890"
"Woodbine","Georgia","1840015889"
"St. Marys","Georgia","1840015888"
"Satsuma","Alabama","1840015887"
"Saraland","Alabama","1840015886"
"Argyle","Georgia","1840015885"
"Slocomb","Alabama","1840015884"
"Samson","Alabama","1840015883"
"Black","Alabama","1840015882"
"Avon","Alabama","1840015881"
"Spanish Fort","Alabama","1840015879"
"Marksville","Louisiana","1840015878"
"McComb","Mississippi","1840015877"
"Magnolia","Mississippi","1840015876"
"Willacoochee","Georgia","1840015875"
"Beaumont","Mississippi","1840015874"
"Lumberton","Mississippi","1840015873"
"Sale City","Georgia","1840015872"
"Waycross","Georgia","1840015871"
"Alapaha","Georgia","1840015870"
"Boyce","Louisiana","1840015869"
"Ball","Louisiana","1840015868"
"Heath","Alabama","1840015867"
"Carolina","Alabama","1840015866"
"Babbie","Alabama","1840015865"
"Ty Ty","Georgia","1840015864"
"Tifton","Georgia","1840015863"
"Bude","Mississippi","1840015862"
"Bassfield","Mississippi","1840015860"
"Bluffton","Georgia","1840015859"
"Beatrice","Alabama","1840015858"
"Screven","Georgia","1840015857"
"Warwick","Georgia","1840015856"
"Sylvester","Georgia","1840015855"
"Sycamore","Georgia","1840015854"
"Waynesboro","Mississippi","1840015853"
"Smithville","Georgia","1840015852"
"Shellman","Georgia","1840015851"
"Bronwood","Georgia","1840015850"
"Thomasville","Alabama","1840015849"
"Ludowici","Georgia","1840015848"
"Arabi","Georgia","1840015847"
"Mendenhall","Mississippi","1840015846"
"Magee","Mississippi","1840015845"
"Brantley","Alabama","1840015844"
"Banks","Alabama","1840015841"
"Walthourville","Georgia","1840015840"
"Blue Springs","Alabama","1840015839"
"Campti","Louisiana","1840015838"
"Winnfield","Louisiana","1840015837"
"Scotland","Georgia","1840015836"
"Lumber City","Georgia","1840015834"
"Heidelberg","Mississippi","1840015833"
"Lumpkin","Georgia","1840015832"
"Tybee Island","Georgia","1840015831"
"Savannah","Georgia","1840015830"
"Vienna","Georgia","1840015829"
"Unadilla","Georgia","1840015828"
"Byromville","Georgia","1840015827"
"Lilly","Georgia","1840015826"
"Alamo","Georgia","1840015824"
"Butler","Alabama","1840015823"
"Manassas","Georgia","1840015822"
"Mansfield","Louisiana","1840015821"
"Vidalia","Georgia","1840015820"
"Santa Claus","Georgia","1840015819"
"Lyons","Georgia","1840015818"
"Higgston","Georgia","1840015817"
"Uvalda","Georgia","1840015816"
"Alston","Georgia","1840015815"
"Winnsboro","Louisiana","1840015814"
"Benton","Alabama","1840015812"
"Soperton","Georgia","1840015811"
"Marshallville","Georgia","1840015810"
"Tallulah","Louisiana","1840015808"
"Bolton","Mississippi","1840015807"
"Hickory","Mississippi","1840015806"
"Arcadia","Louisiana","1840015805"
